nsize,nitem,diffmn,diffsd,discmi,discma,CTTphi1,CTTphi2,CTTphi3,CFAphi1,CFAphi2,CFAphi3,PCMphi1,PCMphi2,PCMphi3,GPCMphi1,GPCMphi2,GPCMphi3,CTTkappa1,CTTkappa2,CTTkappa3,CFAkappa1,CFAkappa2,CFAkappa3,PCMkappa1,PCMkappa2,PCMkappa3,GPCMkappa1,GPCMkappa2,GPCMkappa3,CTTtypeone1,CTTtypeone2,CTTtypeone3,CFAtypeone1,CFAtypeone2,CFAtypeone3,PCMtypeone1,PCMtypeone2,PCMtypeone3,GPCMtypeone1,GPCMtypeone2,GPCMtypeone3,CTTtypetwo1,CTTtypetwo2,CTTtypetwo3,CFAtypetwo1,CFAtypetwo2,CFAtypetwo3,PCMtypetwo1,PCMtypetwo2,PCMtypetwo3,GPCMtypetwo1,GPCMtypetwo2,GPCMtypetwo3
750,10,1.5,1,0.5,1,0.467248485,0.542654545,0.58309697,0.444654545,0.5214,0.56410303,0.45349697,0.528830303,0.570545455,0.44430303,0.52210303,0.563775758,0.447713917,0.528794216,0.573041588,0.436358663,0.519162629,0.563428338,0.443373839,0.524724064,0.568718757,0.436175563,0.519725721,0.563175183,0.057085657,0.07531798,0.086934141,0.042798384,0.050893333,0.059784646,0.046447677,0.057612121,0.065516364,0.042650909,0.050827071,0.059715152,0.018293333,0.029038384,0.038423838,0.023806061,0.040721212,0.05427798,0.022116364,0.037069091,0.050305455,0.023859394,0.040675152,0.054355152
250,20,1.5,1,0.5,1,0.468117284,0.543660494,0.584216049,0.446,0.523,0.565598765,0.454481481,0.530080247,0.571703704,0.445703704,0.523716049,0.565265432,0.448435196,0.529882215,0.574170688,0.437544395,0.520711285,0.564882065,0.44421495,0.525960562,0.569841322,0.437419283,0.521297664,0.564623962,0.057221811,0.075046091,0.086704527,0.042966255,0.050882716,0.059652263,0.0465893,0.057582716,0.065374074,0.042820988,0.050810288,0.05958642,0.018204938,0.028993416,0.038295885,0.023688889,0.040539506,0.054058436,0.022024691,0.036928395,0.050150617,0.023738272,0.040492593,0.054134568
500,20,1.5,1,0.5,1,0.467710692,0.543459119,0.583773585,0.445767296,0.522811321,0.565295597,0.454327044,0.529880503,0.571308176,0.445559748,0.523496855,0.564993711,0.447923431,0.529636059,0.573695752,0.437151716,0.520488477,0.564544704,0.443909376,0.525694351,0.569435411,0.437115693,0.521047241,0.564312608,0.057449476,0.07513543,0.086851153,0.043268763,0.051040252,0.059769811,0.046857023,0.057746751,0.06552327,0.043114046,0.050975681,0.059696017,0.018208805,0.029014675,0.038342558,0.023650314,0.040514465,0.054071279,0.021992453,0.036909015,0.050165199,0.023696436,0.040467505,0.054146331
750,20,1.5,1,0.5,1,0.46774359,0.543397436,0.583371795,0.446628205,0.522801282,0.565166667,0.454833333,0.529807692,0.571121795,0.446121795,0.523544872,0.564916667,0.447969745,0.529532295,0.573268104,0.437839315,0.520437721,0.56440932,0.444306178,0.525569804,0.569235496,0.437499377,0.521036778,0.564216065,0.057547863,0.075248291,0.086999573,0.043525214,0.051185897,0.059867949,0.047019658,0.057864957,0.065602564,0.04338547,0.051114957,0.059783761,0.018217949,0.029000855,0.038383761,0.023566667,0.040473077,0.054061111,0.02195641,0.036890598,0.050181197,0.023627778,0.040423932,0.054133761
250,30,1.5,1,0.5,1,0.46803268,0.543104575,0.583222222,0.447464052,0.522666667,0.564862745,0.455699346,0.529529412,0.570928105,0.447104575,0.523352941,0.564784314,0.448234474,0.529188015,0.573055978,0.438482277,0.520272012,0.564103097,0.445045305,0.525241023,0.56898302,0.438285865,0.520795226,0.564068385,0.057601743,0.075421786,0.08711329,0.043779956,0.05135817,0.059975163,0.04717037,0.058013943,0.065717647,0.043627015,0.051288453,0.059873638,0.01819085,0.029002179,0.038380828,0.023461438,0.040435294,0.054062309,0.02187451,0.03688976,0.050171678,0.023515904,0.040395643,0.054112854
500,30,1.5,1,0.5,1,0.469473333,0.544213333,0.583966667,0.44898,0.5242,0.56596,0.45716,0.530846667,0.571953333,0.4486,0.52476,0.565813333,0.449736215,0.530364516,0.573866313,0.439925327,0.521748614,0.565188811,0.446448857,0.526575155,0.569997353,0.439700553,0.52217851,0.565073013,0.057519111,0.075138222,0.08686,0.043839556,0.051291111,0.059881333,0.047212444,0.057832889,0.065645333,0.043696889,0.051232444,0.059801778,0.018127111,0.028954667,0.038356444,0.023376,0.040284889,0.053907111,0.021790222,0.036793778,0.050018667,0.023429778,0.040251556,0.053963111
750,30,1.5,1,0.5,1,0.470517007,0.544870748,0.584802721,0.450326531,0.525591837,0.566795918,0.458517007,0.531952381,0.572891156,0.44992517,0.526095238,0.566727891,0.450962514,0.531102497,0.574783045,0.44116332,0.523087153,0.566023275,0.447741549,0.527724461,0.57095533,0.440921644,0.523466285,0.565963436,0.057326984,0.074920635,0.086598639,0.043915193,0.051288889,0.059812245,0.047273923,0.057645805,0.065506122,0.043770975,0.051219501,0.059733787,0.018128345,0.028948299,0.038320181,0.023311565,0.040127438,0.053795011,0.021726077,0.036731066,0.049917007,0.0233678,0.040105669,0.053839909
250,10,0,0.5,1,1.2,0.471256944,0.5459375,0.585645833,0.450673611,0.526611111,0.567770833,0.459111111,0.533,0.573916667,0.450243056,0.527097222,0.567625,0.451705829,0.532366678,0.5757027,0.441429525,0.524086844,0.566983366,0.44825511,0.528779011,0.571999148,0.441154077,0.524418838,0.566838046,0.057293519,0.07449537,0.086327778,0.043991204,0.05125463,0.059705556,0.047339352,0.057477315,0.0652875,0.04385787,0.051228241,0.059658796,0.018081019,0.028951389,0.038262963,0.023288889,0.040027315,0.053657407,0.021684259,0.036674074,0.049815278,0.023343519,0.039993981,0.053703241
500,10,0,0.5,1,1.2,0.474489362,0.549262411,0.588631206,0.453439716,0.529680851,0.570992908,0.46206383,0.536205674,0.577092199,0.452978723,0.530113475,0.570808511,0.455529438,0.535841964,0.579066573,0.444978619,0.527366059,0.570261425,0.451938003,0.532161244,0.575289487,0.444659807,0.527641695,0.570084297,0.056005674,0.073692671,0.085002364,0.042466667,0.050270449,0.058921986,0.045909693,0.056626478,0.064422222,0.042356028,0.05026052,0.058865721,0.018071395,0.02873617,0.038146572,0.023384397,0.039949409,0.053390071,0.021739953,0.036522931,0.049563593,0.023435461,0.039918203,0.053446336
750,10,0,0.5,1,1.2,0.477724638,0.552478261,0.591971014,0.456282609,0.532673913,0.574231884,0.465043478,0.539376812,0.580507246,0.455811594,0.533181159,0.574036232,0.459408259,0.53927546,0.582589647,0.44864069,0.530617045,0.573559762,0.455722816,0.535563165,0.578774762,0.448314947,0.530956736,0.573362172,0.054675362,0.072829469,0.084031401,0.040908696,0.049237198,0.058118841,0.044391787,0.055689372,0.063640097,0.040795652,0.049229952,0.058059903,0.018075845,0.028552174,0.037855556,0.023488406,0.039893237,0.053131884,0.021818357,0.036399517,0.049249758,0.02354058,0.039852657,0.053192271
250,20,0,0.5,1,1.2,0.480474074,0.555837037,0.595244444,0.458555556,0.53577037,0.577681481,0.467511111,0.542548148,0.583955556,0.458074074,0.536296296,0.577466667,0.462844603,0.542800756,0.586282293,0.451837754,0.533987395,0.5770818,0.459077261,0.538971524,0.58235945,0.451504773,0.534341875,0.576834134,0.053395556,0.072009383,0.082506173,0.039322963,0.048126914,0.057211852,0.042883457,0.054740247,0.062648395,0.039207407,0.048116543,0.057225679,0.018098272,0.028348148,0.037733827,0.023631111,0.039858272,0.052854815,0.021923951,0.03629284,0.048981235,0.023684444,0.03981679,0.052895802
500,20,0,0.5,1,1.2,0.47875,0.553909091,0.593522727,0.456598485,0.533628788,0.575734848,0.465727273,0.540484848,0.582128788,0.456075758,0.534174242,0.575477273,0.460892718,0.540663337,0.584459748,0.449724619,0.531791261,0.575166183,0.45711238,0.536797475,0.580508572,0.449354027,0.532176244,0.574876351,0.053840404,0.072629798,0.082994444,0.039717677,0.048465152,0.057527273,0.043308586,0.055159091,0.062994444,0.039599495,0.048452525,0.057545455,0.018130808,0.028397475,0.037875253,0.023671212,0.040008586,0.053071212,0.021947475,0.036411616,0.049178283,0.023727778,0.039964141,0.053118182
750,20,0,0.5,1,1.2,0.476620155,0.552302326,0.591860465,0.454511628,0.531844961,0.573930233,0.463294574,0.538596899,0.580573643,0.454108527,0.532333333,0.573782946,0.458574324,0.538868212,0.582705139,0.447481313,0.52996384,0.573348342,0.454481395,0.534822903,0.578921711,0.447221501,0.53028887,0.573173369,0.054295607,0.073159173,0.083499742,0.040139018,0.048776744,0.057837209,0.043751421,0.055534884,0.063329199,0.040013437,0.048770026,0.05784031,0.018197416,0.028448579,0.038002584,0.02372093,0.040123514,0.053277519,0.022022222,0.036528165,0.049334367,0.02377261,0.040084238,0.053310078
250,30,0,0.5,1,1.2,0.473912698,0.550206349,0.59031746,0.451809524,0.529857143,0.572444444,0.460603175,0.536404762,0.578793651,0.451460317,0.530293651,0.572174603,0.455564087,0.536623761,0.581062139,0.444585291,0.527908305,0.571859441,0.451587166,0.532564587,0.577143957,0.444383692,0.528170527,0.571581785,0.054883598,0.073640741,0.084049735,0.040586772,0.049115873,0.058096825,0.04420582,0.05592381,0.063706878,0.040455026,0.049115344,0.058112698,0.018240212,0.028589418,0.038062963,0.023780952,0.040256614,0.053428571,0.022089418,0.036680423,0.049486772,0.023830688,0.040222751,0.053474603
500,30,0,0.5,1,1.2,0.473617886,0.549747967,0.589788618,0.451804878,0.529626016,0.571764228,0.460447154,0.536113821,0.578284553,0.451487805,0.53004065,0.571536585,0.455147454,0.536070895,0.580482569,0.444423514,0.52765766,0.571154614,0.451261752,0.532218425,0.576626507,0.444248035,0.527905863,0.570905402,0.055133875,0.073930081,0.084328455,0.040900271,0.049292683,0.058262873,0.044482927,0.056111653,0.063890515,0.040764228,0.049293225,0.058272629,0.018230894,0.02857561,0.038064499,0.023726829,0.040228184,0.053488347,0.022057995,0.036667751,0.049505691,0.023776694,0.040195664,0.053532249
750,30,0,0.5,1,1.2,0.473641667,0.549216667,0.589291667,0.452025,0.529433333,0.571166667,0.460491667,0.535825,0.577833333,0.451658333,0.529816667,0.571,0.454945585,0.535410272,0.579974749,0.444450585,0.527440601,0.570517296,0.45109138,0.531877189,0.576182652,0.444217937,0.527663717,0.570348498,0.055482222,0.074308333,0.084461667,0.041247778,0.049471667,0.058429444,0.044831667,0.056324444,0.064046111,0.04111,0.049473889,0.058429444,0.018181667,0.028533333,0.038131111,0.023663333,0.040195556,0.053542222,0.022009444,0.036637778,0.049535,0.023717778,0.040165556,0.053575556
250,10,0.75,0.5,1,1.2,0.473923077,0.548965812,0.588717949,0.452504274,0.529666667,0.570538462,0.460888889,0.535435897,0.577247863,0.45225641,0.530017094,0.570290598,0.455105285,0.53511479,0.579302193,0.444701851,0.527641504,0.56993875,0.451275135,0.531449506,0.575579555,0.44458978,0.527832355,0.569686053,0.055639886,0.074500855,0.084825641,0.041563533,0.049622222,0.058580627,0.04514359,0.056469516,0.064238746,0.041415385,0.04962792,0.058590883,0.018138462,0.028512821,0.038090028,0.023562393,0.040121937,0.05357151,0.02191396,0.036654131,0.049553846,0.023611396,0.040094587,0.053615954
500,10,0.75,0.5,1,1.2,0.476447368,0.551315789,0.590964912,0.454938596,0.532289474,0.572842105,0.463517544,0.53795614,0.579508772,0.454605263,0.53254386,0.572640351,0.457909316,0.537509672,0.581754848,0.447133156,0.530248345,0.572234622,0.453892876,0.534033558,0.577904339,0.446894455,0.530352657,0.572010152,0.055104094,0.07412807,0.084028655,0.041416374,0.049346784,0.058274269,0.045002924,0.056033918,0.063739766,0.041338012,0.049346784,0.058289474,0.018083626,0.028335673,0.037954386,0.023469006,0.039911111,0.053287719,0.021804094,0.036495906,0.049347953,0.023511111,0.039895906,0.053325146
750,10,0.75,0.5,1,1.2,0.478990991,0.553144144,0.593162162,0.457261261,0.534765766,0.575216216,0.465801802,0.540369369,0.581981982,0.457045045,0.535,0.574981982,0.46058316,0.539674328,0.584171685,0.449419078,0.532703513,0.574613283,0.456211907,0.536433741,0.580425746,0.449277564,0.532807654,0.57434293,0.054834835,0.073322523,0.08313033,0.041310511,0.049094895,0.057901502,0.044837237,0.05576997,0.063203003,0.041260661,0.049060661,0.057893694,0.017993994,0.028337538,0.037877477,0.023391592,0.039712312,0.053028829,0.021735736,0.036294895,0.049126727,0.02342042,0.039709309,0.053085285
250,20,0.75,0.5,1,1.2,0.482111111,0.555685185,0.595222222,0.459916667,0.537685185,0.578138889,0.468861111,0.543287037,0.584898148,0.460074074,0.538092593,0.577777778,0.463946048,0.542502808,0.586588731,0.452112163,0.535630164,0.577504122,0.459352703,0.539437608,0.583341081,0.452333766,0.535905835,0.577097361,0.054258025,0.072503704,0.082035802,0.041054321,0.048654938,0.057461728,0.044482716,0.055237654,0.062632716,0.041010494,0.048616049,0.057505556,0.01788642,0.02824321,0.037877778,0.023282099,0.039515432,0.052675926,0.021609877,0.036114198,0.048820988,0.023285802,0.039493827,0.052733951
500,20,0.75,0.5,1,1.2,0.478266667,0.552095238,0.592171429,0.455847619,0.533761905,0.574638095,0.464828571,0.539285714,0.581685714,0.456,0.534171429,0.574257143,0.459713485,0.538644099,0.583412475,0.447836741,0.531589968,0.574036272,0.455076776,0.535346063,0.580093865,0.448038275,0.531873515,0.573607966,0.055020952,0.073389206,0.082899048,0.04168,0.049214603,0.05800254,0.045166984,0.055909206,0.063269206,0.04163619,0.049174603,0.058048889,0.017982222,0.028426667,0.038096508,0.0234,0.039813968,0.05308,0.021713016,0.036381587,0.049137778,0.023405079,0.039791746,0.053140952
750,20,0.75,0.5,1,1.2,0.473637255,0.548392157,0.58895098,0.450892157,0.529686275,0.571107843,0.459882353,0.535441176,0.578284314,0.451137255,0.530117647,0.570637255,0.454740604,0.534644571,0.579998289,0.442659597,0.527442832,0.570489088,0.449885178,0.531366065,0.576627011,0.442949618,0.527756505,0.569971291,0.055847059,0.074371242,0.083882353,0.042380392,0.049795425,0.058563399,0.045920915,0.056586928,0.063937908,0.042331373,0.049752288,0.058620915,0.018128758,0.028584314,0.038301307,0.023562745,0.040118301,0.053496078,0.02186732,0.036633987,0.049488889,0.023564052,0.040093464,0.053568627
250,30,0.75,0.5,1,1.2,0.469111111,0.544848485,0.586171717,0.446060606,0.525929293,0.568,0.455383838,0.531686869,0.575383838,0.446232323,0.526373737,0.567515152,0.449707714,0.530816096,0.577056073,0.437573037,0.523583074,0.567379015,0.445077926,0.527509962,0.573731781,0.437789885,0.523906253,0.566845528,0.056775758,0.075327946,0.084727273,0.043082828,0.050362963,0.059061279,0.046678114,0.05726734,0.064525926,0.043036364,0.050318519,0.059120539,0.018205387,0.028731313,0.038472054,0.023694949,0.040392593,0.053840404,0.02196835,0.03687138,0.049752189,0.023700337,0.040367003,0.053915152
500,30,0.75,0.5,1,1.2,0.466791667,0.542020833,0.584041667,0.443614583,0.52309375,0.565260417,0.453010417,0.528677083,0.5728125,0.443739583,0.523489583,0.564770833,0.447117367,0.527752702,0.574857442,0.434856604,0.52063949,0.5646589,0.442418722,0.524378833,0.571133449,0.435033845,0.520926472,0.564119595,0.057384722,0.076069444,0.085219444,0.0437125,0.050861806,0.059525,0.047347917,0.057831944,0.065042361,0.04366875,0.050820139,0.059584722,0.018257639,0.028891667,0.038711806,0.023721528,0.040579861,0.054140972,0.021982639,0.037072222,0.050013889,0.023728472,0.040557639,0.054216667
750,30,0.75,0.5,1,1.2,0.463817204,0.539526882,0.58155914,0.440709677,0.520182796,0.562698925,0.450258065,0.525731183,0.570215054,0.440784946,0.520612903,0.562247312,0.443820181,0.524982343,0.572290598,0.431638777,0.517649366,0.562040842,0.439330712,0.52129653,0.568496446,0.431774777,0.517978185,0.561528471,0.058139068,0.076843728,0.085850179,0.044406452,0.051379928,0.059987097,0.048036559,0.058398566,0.06553405,0.044363441,0.051332616,0.060044444,0.018321864,0.028991398,0.038958423,0.02377491,0.040766308,0.054431541,0.022035842,0.0372681,0.050308961,0.023784229,0.040741219,0.054503226
250,10,1.5,0.5,1,1.2,0.459988889,0.536888889,0.578933333,0.436655556,0.517333333,0.559566667,0.446244444,0.522733333,0.5674,0.436644444,0.517744444,0.559255556,0.439546153,0.522108993,0.569495989,0.427273751,0.514706814,0.558936595,0.434966112,0.518171629,0.565636756,0.427324126,0.51499721,0.558567283,0.058997037,0.077582963,0.086694074,0.045162222,0.05191037,0.060502222,0.048797778,0.058971852,0.066091852,0.045122222,0.051865926,0.060543704,0.01839037,0.029126667,0.039105926,0.023851852,0.040942963,0.054765926,0.022121481,0.03747037,0.050585926,0.023865926,0.040921481,0.054817778
500,10,1.5,0.5,1,1.2,0.460712644,0.538298851,0.580287356,0.437586207,0.519022989,0.561471264,0.447632184,0.524390805,0.569137931,0.437344828,0.519356322,0.56116092,0.440287065,0.523720245,0.570989402,0.427995844,0.516308494,0.560792475,0.436173816,0.519760096,0.567373561,0.427805805,0.516530054,0.560431497,0.059049808,0.07711341,0.086155556,0.045556322,0.05191954,0.060303448,0.049055172,0.058927203,0.065759387,0.045508812,0.051861303,0.060350958,0.018362452,0.029101149,0.039062835,0.023737931,0.040756322,0.054518008,0.022012261,0.037301916,0.050414559,0.023770881,0.040749425,0.05456705
750,10,1.5,0.5,1,1.2,0.460809524,0.53927381,0.581261905,0.437833333,0.519785714,0.562738095,0.4475,0.525035714,0.570035714,0.437607143,0.520047619,0.562404762,0.440292714,0.524551497,0.572160516,0.427967433,0.516960604,0.562062959,0.435821921,0.520306061,0.568330592,0.427792051,0.517093869,0.561665308,0.059361111,0.077296032,0.085596825,0.046066667,0.052071429,0.060233333,0.0495,0.059122222,0.06561746,0.046022222,0.052030159,0.060284921,0.01833254,0.028933333,0.039126984,0.023659524,0.040635714,0.054334127,0.021974603,0.037174603,0.050324603,0.02369127,0.040633333,0.054387302
250,20,1.5,0.5,1,1.2,0.461320988,0.540518519,0.582950617,0.44,0.520790123,0.564592593,0.448407407,0.526246914,0.571876543,0.439617284,0.521296296,0.564345679,0.440664693,0.525739118,0.573804207,0.429776661,0.517910752,0.563850377,0.436416256,0.521476662,0.570107252,0.429434866,0.5182521,0.563545867,0.059554733,0.077235391,0.085374486,0.046548148,0.052148148,0.060083951,0.049916049,0.059089712,0.065390947,0.046521811,0.052159671,0.060137449,0.018251029,0.028819753,0.038882305,0.02342963,0.040506173,0.054055144,0.021840329,0.037050206,0.050084774,0.02346749,0.040459259,0.054090535
500,20,1.5,0.5,1,1.2,0.462474359,0.541089744,0.582961538,0.442076923,0.521653846,0.564641026,0.450371795,0.526666667,0.572051282,0.441653846,0.521974359,0.564448718,0.442144321,0.525962973,0.573937396,0.431477004,0.51868122,0.563827723,0.438001138,0.521784119,0.570249926,0.431074592,0.51889613,0.563578128,0.059359829,0.077794017,0.085066667,0.047147009,0.052382906,0.060244444,0.050464957,0.059374359,0.065538462,0.047123077,0.052405128,0.060294872,0.018267521,0.028589744,0.03905812,0.023211111,0.040339316,0.053994017,0.021635897,0.036923077,0.050002564,0.023252137,0.040304274,0.054020513
750,20,1.5,0.5,1,1.2,0.463466667,0.541106667,0.582466667,0.445213333,0.52196,0.564453333,0.45184,0.52668,0.572106667,0.44444,0.522426667,0.564226667,0.443286142,0.525791507,0.57352503,0.434147829,0.518864485,0.563663216,0.439039102,0.521640798,0.57028664,0.433415363,0.519219801,0.563356092,0.059336889,0.078220444,0.085034667,0.047747556,0.052704889,0.060443556,0.051070222,0.059741333,0.065648,0.047752,0.05272,0.060498667,0.018272889,0.02848,0.039217778,0.022955556,0.040214222,0.053953778,0.021474667,0.036821333,0.049978667,0.023008889,0.040164444,0.053989333
250,30,1.5,0.5,1,1.2,0.463569444,0.540986111,0.582722222,0.446208333,0.522208333,0.564361111,0.452416667,0.526625,0.572083333,0.445263889,0.522666667,0.564180556,0.443680477,0.525383989,0.573766912,0.43470242,0.519033358,0.56355858,0.439332607,0.521468229,0.57018266,0.433795785,0.519410491,0.563309666,0.059159259,0.078901852,0.084966667,0.048437037,0.053062037,0.060628704,0.051481481,0.060097222,0.065827778,0.048413889,0.053066667,0.060669444,0.01834537,0.0283,0.039207407,0.022756481,0.040078704,0.053874074,0.021375,0.036733333,0.049905556,0.022828704,0.040032407,0.053905556
500,30,1.5,0.5,1,1.2,0.466405797,0.543434783,0.584507246,0.448492754,0.52526087,0.567217391,0.455086957,0.529782609,0.574550725,0.447507246,0.525913043,0.567,0.446609323,0.52826616,0.575647303,0.437146336,0.521952482,0.566363879,0.442138914,0.524555562,0.572691067,0.436187977,0.52251934,0.566108453,0.059016425,0.078069565,0.084357488,0.048152657,0.053098551,0.060366184,0.051271498,0.060026087,0.065370048,0.048130435,0.053095652,0.060400966,0.018230918,0.028255072,0.039130435,0.022750725,0.03972657,0.053482126,0.021318841,0.036386473,0.049654106,0.022826087,0.039657005,0.053516908
